Date,VWO,EEM,FXI,EEMV,INDA,AAXJ,MCHI,SPEM,DEM,KWEB,EPI,DGS,ASHR,GXC,AIA,INDY,EIDO,EWM,EDIV,FEM,THD,CQQQ,EWX,EEMA,ESGE,JHEM,GMF,EMQQ,YINN,VNM,KBA,EMGF,EDC,EPHE,SMIN,PIN,PGJ,PIE,SCIF,UEVM,FEMS,CXSE,FNI,ADRE,INCO,DBEM,CHIQ,EUM,CHAU,INDL,YANG,CNYA,EDZ,DGRE,HAO,PEK,CWEB,IDX,NUEM,EEMX,DVEM,FLCH,CN,KURE,FXP,EET,CHIX,CHAD,XPP,INXX,CHIC,MXDE,ASHS,EMDV,OBOR,ASEA,ECNS,YAO,CEZ,EEV,FLAX,CNXT,EMMF,SCIN,WCHN,AXJV,ASHX,AFTY,XCEM,FCA,EMSG,RNEM,YXI,FLIN,LVHE,KGRN,KALL,XINA,KMED,NFTY,CHIL,ISEM,KFYP,REDV,CHIM,PBEE,CHIE,CHII,BCNA,CHIS,CHIK,CHIH,CHIU,CNHX
2010/10/1,36.795586,38.195908,35.623806,,,52.150192,,29.436125,40.225887,,24.847229,38.72995,,64.241241,35.761681,30.489271,26.326792,38.667381,,,50.692944,24.732191,42.601742,,,,66.310692,,44.290752,20.431944,,,229.836563,23.606237,,24.243404,23.535761,15.850197,82.270386,,,,22.583927,37.793854,,,17.687038,32.459892,,212.455551,24497.97852,,3178.223633,,23.383802,,,24.592085,,,,,,,507.706299,98.885963,11.2754,,72.242271,18.800077,,,,,,,40.103764,22.436247,,182.230072,,,,22.290552,,,,,,,,,43.967426,,,,,,,,,,,,22.690346,,12.53874,14.723368,,,,,,
2010/10/8,37.409229,38.868504,36.698315,,,52.972054,,29.817385,40.94598,,25.258755,39.346165,,65.77021,36.554893,30.527685,26.264557,38.806976,,,50.523415,24.811861,43.130245,,,,67.185799,,46.477833,20.730942,,,241.923126,24.300262,,24.326998,23.972271,16.012304,84.261696,,,,22.871391,38.356331,,,17.575315,31.876541,,214.153275,23173.43359,,3001.449951,,23.56049,,,24.608854,,,,,,,477.110077,102.255272,11.57662,,76.454185,18.980219,,,,,,,40.944195,22.934469,,175.822968,,,,22.96743,,,,,,,,,42.583797,,,,,,,,,,,,23.853102,,12.845744,14.619439,,,,,,
2010/10/15,37.791775,39.280483,38.186092,,,53.514328,,30.202795,41.594795,,25.103289,40.076485,,67.783752,36.964027,30.239595,26.317904,39.142002,,,51.968548,24.944639,43.421303,,,,67.94265,,51.278049,20.764166,,,249.429596,23.962627,,24.011181,24.978907,16.282476,84.630455,,,,23.392424,38.736839,,,17.420616,31.530485,,209.099503,20932.83789,,2896.374512,,24.251863,40.057751,,24.622831,,,,,,,439.980286,104.32869,12.41515,,82.663811,18.750946,,,,,,,41.303284,23.73489,,171.650894,,,,23.180693,,,,,,,,,40.971233,,,,,,,,,,,,24.816528,,13.2497,15.442216,,,,,,
2010/10/22,37.281727,38.700359,37.748024,,,52.997498,,29.842247,40.888962,,25.011839,39.878693,,67.0485,36.588299,30.05714,26.344572,38.918652,,,51.581028,25.52886,43.130245,,,,67.453857,,49.242458,20.058186,,,236.579575,24.206476,,23.899719,24.676025,16.057333,84.15107,,,,23.149881,37.876575,,,17.712818,31.99519,,206.098831,21403.24023,,3008.867188,,24.182728,38.902325,,24.550169,,,,,,,447.46994,101.497673,12.146495,,80.656258,18.423422,,,,,,,41.639458,23.547039,,176.319656,,,,22.995245,,,,,,,,,41.20018,,,,,,,,,,,,23.902935,,12.797272,15.268998,,,,,,
2010/10/29,37.353455,38.776028,37.169445,,,52.777187,,30.037033,40.931732,,24.865517,39.909119,,66.781158,36.488102,29.951506,26.726894,39.281586,,,51.120842,25.449192,43.444283,,,,67.855934,,49.848408,20.564831,,,237.915451,24.469088,,23.621059,24.720568,16.219433,82.897285,,,,23.284624,38.09164,,,17.652664,31.91609,,200.334396,21007.11328,,2982.907227,,24.159681,38.4202,,24.849186,,,,,,,459.899689,101.52758,12.081367,,78.264908,18.046764,,,,,,,41.731148,23.440859,,175.425629,,,,22.670717,,,,,,,,,42.056236,,,,,,,,,,,,24.384649,,12.740718,14.87926,,,,,,
2010/11/5,39.242241,40.768639,39.533352,,,55.547794,,31.512354,42.193695,,26.23728,41.156754,,70.674561,38.942902,31.785656,26.798025,40.035404,,,54.83461,26.183903,44.937859,,,,71.119804,,54.932655,20.98842,,,275.002289,25.144348,,24.754274,25.611403,16.876854,88.023056,,,,24.254814,40.01897,,,18.13394,30.294579,,221.220657,18828.41406,,2549.007324,,25.450245,41.387753,,25.271162,,,,,,,404.444,112.283432,12.854769,,88.450279,18.914713,,,,,,,43.939182,24.804838,,157.942657,,,,24.163553,,,,,,,,,39.438297,,,,,,,,,,,,26.128784,,13.702128,15.857929,,,,,,
2010/11/12,37.632385,39.019852,38.037312,,,53.615997,,30.360273,41.045811,,24.453987,39.711327,,68.092888,37.773956,29.605803,26.380136,38.862812,,,51.968548,25.546564,43.681728,,,,68.265877,,50.776253,20.108019,,,241.032547,22.41514,,23.175207,24.952183,16.282476,82.823524,,,,23.527174,38.488689,,,17.532341,31.629358,,193.464447,20276.75391,,2888.957275,,24.543776,39.376133,,24.840799,,,,,,,434.88092,103.76049,12.350022,,81.80764,17.866621,,,,,,,42.892464,23.890068,,171.998566,,,,22.624355,,,,,,,,,40.792053,,,,,,,,,,,,25.314854,,13.176988,15.087119,,,,,,
2010/11/19,37.624413,39.103924,36.913219,,,53.065266,,30.314686,41.437943,,23.630932,40.114525,,66.179596,37.648701,28.731934,27.002525,39.114082,,,52.025063,25.298712,43.436623,,,,67.564209,,46.752399,19.759184,,,240.905334,23.062277,,22.3578,24.319693,16.480604,77.955902,,,,22.925295,38.290161,,,16.922148,31.510714,,179.961411,21564.16602,,2841.982422,,24.11359,37.140083,,25.626076,,,,,,,459.102905,103.092606,11.999954,,76.926544,17.1215,,,,,,,41.883953,23.195829,,170.558197,,,,21.122242,,,,,,,,,42.185642,,,,,,,,,,,,24.284983,,12.522583,14.732028,,,,,,
2010/11/26,36.341305,37.666214,35.706467,,,51.599464,,29.365669,40.047653,,22.496939,38.798416,,64.291389,36.554893,27.829264,25.819998,38.248596,,,50.127815,24.882677,42.088566,,,,65.782486,,44.660004,19.833929,,,217.431854,21.852417,,21.456804,24.052441,15.949259,70.91259,,,,22.790546,37.487785,,,16.707291,32.519215,,166.418915,22269.76563,,3141.138428,,23.767902,37.588955,,24.53899,,,,,,,486.671417,96.204491,11.430079,,72.311157,15.99972,,,,,,,41.570694,22.526093,,181.534729,,,,19.369783,,,,,,,,,43.29055,,,,,,,,,,,,24.152098,,12.352922,14.368277,,,,,,
2010/12/3,38.102589,39.633614,36.714851,,,53.971855,,30.73325,41.65897,,23.813828,40.472076,,66.44696,38.492027,29.432949,26.397923,38.974491,,,53.437916,25.891788,44.225544,,,,68.549698,,45.720402,22.433607,,,248.34816,22.930971,,22.970854,24.346416,16.777794,74.747688,,,,23.158863,38.935371,,,17.033873,30.947136,,188.252747,21477.51172,,2676.333984,,24.851051,38.237324,,25.097908,,,,,,,459.740326,105.594666,11.763864,,75.844048,16.892231,,,,,,,42.976509,23.326511,,164.250443,,,,20.538095,,,,,,,,,42.205551,,,,,,,,,,,,24.916195,,12.756876,15.0698,,,,,,
2010/12/10,37.759907,39.171192,35.89658,,,53.455017,,30.45145,41.316738,,22.935902,40.45686,,65.185341,38.441936,28.501467,26.211208,39.365345,,,53.034241,25.750158,43.880867,,,,68.163391,,43.959381,23.529955,,,239.315002,22.977865,,22.50642,23.972271,16.417562,68.773758,,,,22.592909,38.447327,,,16.329144,31.30308,,179.803467,22331.66016,,2769.047852,,24.052132,37.605579,,24.938616,,,,,,,479.978485,102.96302,11.446362,,72.606377,16.327244,,,,,,,42.013836,22.844625,,168.025162,,,,18.73,,,,,,,,,42.981968,,,,,,,,,,,,24.052431,,12.611452,14.671403,,,,,,
2010/12/17,37.624413,39.01144,35.202282,,,53.200832,,30.426836,41.195515,,23.411444,40.251453,,63.542786,38.38348,28.952803,24.841965,39.142002,,,51.903965,24.696783,43.854294,,,,67.863472,,40.571545,22.649553,,,237.024872,22.105644,,22.923832,23.357969,16.157984,70.06443,,,,22.215618,38.616291,,,16.019747,31.421726,,185.86647,23965.6875,,2796.243652,,23.306986,38.154205,,23.407198,,,,,,,497.02951,102.045937,11.12886,,69.772194,16.556515,,,,,,,42.021477,22.26473,,169.068192,,,,19.397602,,,,,,,,,43.867886,,,,,,,,,,,,24.268375,,12.369081,14.515507,,,,,,
2010/12/24,38.092228,39.494972,35.350822,,,53.586048,,30.780781,41.751217,,23.679415,40.715576,,63.786037,38.634476,29.269703,25.085955,39.700523,,,51.755207,24.882677,44.16951,,,,68.233009,,42.601093,22.02467,,,245.739929,22.739082,,23.148485,23.760538,16.383904,71.318207,,,,22.497572,39.09869,,,15.744731,31.00646,,189.72049,22851.57813,,2694.876709,,23.245531,38.428394,,23.652666,,,,,,,490.177216,104.488182,11.112578,,70.461052,16.630207,,,,,,,41.698494,22.36274,,164.846451,,,,19.71286,,,,,,,,,43.56926,,,,,,,,,,,,24.467705,,12.764954,14.402918,,,,,,
2010/12/31,39.040897,40.389458,35.757442,,,54.501541,,31.33699,42.827461,,24.146048,41.687008,,63.945389,39.544113,30.112097,25.941605,40.836445,,,52.60191,24.529581,44.926033,,,,69.596191,,42.454731,22.02467,,,262.788452,23.396015,,23.794357,23.832109,16.600788,74.120796,,,,22.52458,40.046837,,,15.714518,30.314352,,199.812439,22789.68555,,2508.213379,,23.434975,38.334747,,24.637486,,,,,,,479.341034,109.203209,11.13415,,71.956879,17.137877,,,,,,,42.119137,22.413908,,157.495651,,,,20.458212,,,,,,,,,43.141235,,,,,,,,,,,,24.830217,,12.837662,14.407008,,,,,,
2011/1/7,38.716564,40.058807,36.222149,,,54.612778,,31.10524,42.404137,,22.910841,41.679356,,65.59771,39.830486,28.527246,25.192778,41.94397,,,52.439087,25.614649,44.555649,,,,69.144539,,45.499065,22.016254,,,255.536469,23.142626,,22.643024,24.413599,16.582714,70.06443,,,,22.677628,39.522869,,,16.044619,30.571421,,181.972733,21192.79883,,2566.313721,,24.097637,38.76041,,23.878418,,,,,,,464.680359,107.498619,11.61788,,73.836502,16.196236,,,,,,,42.853378,23.07411,,159.929367,,,,19.279356,,,,,,,,,42.553944,,,,,,,,,,,,25.165758,,13.082189,14.978016,,,,,,
2011/1/14,39.292236,40.635319,36.96899,,,54.852337,,31.522388,42.92791,,22.105659,42.0159,,66.679672,40.84119,27.374632,24.452862,42.284744,,,52.382099,26.592985,44.58717,,,,70.244926,,48.640968,23.538969,,,264.951355,22.692162,,21.828653,24.869841,16.682121,67.224976,,,,22.821669,40.088432,,,15.975122,30.086946,,168.940643,19645.42578,,2446.404297,,24.230175,38.190025,,23.150381,,,,,,,447.46994,109.930893,11.6429,,76.965912,15.835956,,,,,,,42.868687,23.395958,,155.061951,,,,18.611027,,,,,,,,,41.578434,,,,,,,,,,,,25.400639,,13.481584,15.101004,,,,,,
2011/1/21,38.238174,39.405994,35.873615,,,53.278038,,30.62487,42.153004,,22.12396,40.830326,,64.515732,40.057896,27.422655,22.286604,41.603188,,,49.809406,25.659119,43.570602,,,,68.405464,,47.674976,23.084684,,,242.813751,21.321997,,21.763132,24.422543,15.841691,65.823685,,,,22.488567,39.165234,,,15.18462,31.016348,,167.430817,20041.55273,,2678.806396,,23.395996,36.564014,,21.316185,,,,,,,472.966827,104.009697,11.20921,,72.380043,15.434733,,,,,,,41.591415,22.636726,,164.796783,,,,18.592464,,,,,,,,,42.733112,,,,,,,,,,,,24.427565,,13.188151,14.573919,,,,,,
2011/1/28,37.305733,38.43103,34.877823,,,52.319775,,29.879065,40.911728,,20.897909,39.377007,,63.131805,39.855755,26.07794,23.240465,40.268486,,,47.44838,25.490131,42.096977,,,,67.050491,,44.942894,23.942781,,,224.365738,21.199997,,20.639874,24.154163,15.425994,61.767319,,,,21.768362,38.125591,,,15.036943,31.797441,,150.385757,21007.11328,,2867.942383,,22.670959,35.75526,,22.007536,,,,,,,496.551422,98.726479,10.725481,,68.43383,14.673231,,,,,,,40.375332,22.125069,,172.395905,,,,17.357918,,,,,,,,,43.877842,,,,,,,,,,,,23.739697,,12.845814,14.178605,,,,,,
2011/2/4,38.157089,39.422947,35.574879,,,53.611713,,30.62487,41.657932,,20.714907,39.835953,,64.784126,40.815929,25.789787,24.185417,41.290817,,,49.14994,26.646345,42.609192,,,,68.980293,,49.421562,23.715641,,,240.587219,21.303232,,20.57435,24.878786,16.085688,61.361691,,,,22.488567,38.982246,,,15.297549,30.947136,,148.995132,18952.20117,,2642.957275,,23.357012,36.291595,,22.992357,,,,,,,477.90686,103.620934,11.009047,,71.149925,14.68961,,,,,,,41.583763,22.793526,,163.455765,,,,17.265093,,,,,,,,,42.972012,,,,,,,,,,,,24.511448,,13.237058,14.292807,,,,,,
2011/2/11,37.240879,38.68536,34.587376,,,51.712292,,30.034964,41.069588,,20.568514,39.30817,,63.098255,38.777664,25.847414,23.463333,40.211681,,,47.114574,26.877594,41.6478,,,,66.278564,,48.153095,22.882776,,,226.52861,20.514917,,20.490105,24.717758,15.660953,58.743492,,,,22.587601,38.499851,,,14.62866,31.490936,,147.485336,19261.67578,,2780.17334,,22.608591,36.853458,,22.154266,,,,,,,504.20047,99.693413,10.625397,,67.164345,14.476718,,,,,,,40.964252,22.174583,,169.117859,,,,16.60605,,,,,,,,,43.997295,,,,,,,,,,,,23.907469,,12.7317,13.660303,,,,,,
2011/2/18,38.027367,39.261864,35.458698,,,52.696232,,30.464762,41.873177,,21.218149,39.828289,,64.373131,39.485165,26.702271,24.479609,40.864841,,,50.533985,26.922062,42.27034,,,,67.641739,,50.211918,21.553555,,,236.897659,21.312614,,20.892609,24.986143,16.04954,60.956059,,,,22.758646,39.331573,,,14.793713,31.00646,,153.643784,18457.04297,,2655.319092,,22.803495,37.934635,,23.068544,,,,,,,478.066193,102.663971,10.900623,,70.726761,14.697795,,,,,,12.235004,40.964252,22.537695,,164.200775,,,,17.033031,,,,,,,,,42.991924,,,,,,,,,,,,24.226236,,13.35932,13.950201,,,,,,
2011/2/25,37.305733,38.592102,34.72015,,,51.3615,,30.140306,41.284836,,20.632561,38.137875,,62.477592,38.4576,25.914654,24.328058,40.012897,35.359478,,49.825684,25.748056,40.631218,,,,65.941879,,45.782032,20.443064,,,223.984055,20.411682,,20.424583,24.261515,15.561547,57.969097,,,,22.146469,38.840862,,,14.185631,31.490936,,145.896057,19893.00391,,2773.992432,,21.540529,37.389786,,22.941563,,,,,,,495.914032,98.786293,10.567017,,67.666237,14.173751,,,,,,12.066743,39.251034,21.877495,,169.167511,,,,16.179064,,,,,,,,,43.818115,,,,,,,,,,,,23.102167,,13.163698,13.098079,,,,,,
2011/3/4,38.424664,39.762074,36.047878,,,52.781799,,30.768139,42.00951,,21.254742,39.078693,,64.960243,39.173515,27.03845,25.076883,40.66605,36.021465,,50.647972,26.450682,41.781757,,,,68.085197,,47.518856,19.896235,,,244.086044,21.059225,,21.061096,24.565681,15.950137,59.591637,,,,22.560591,39.572773,,,15.1325,30.531872,,155.670135,19113.12891,,2529.228271,,22.655369,38.624195,,23.652666,,,,,,,458.306152,105.066345,11.092447,,72.8032,14.501279,,,,,,12.251029,40.650673,22.694494,,158.83667,,,,16.77313,,,,,,,,,42.285179,,,,,,,,,,,,23.924246,,13.228905,14.020479,,,,,,
2011/3/11,37.597633,39.02449,36.122562,,,52.114429,,30.300434,41.650761,,21.199841,38.879826,,64.834442,38.609207,26.654243,25.353239,40.495667,35.732727,,52.023872,26.504045,41.308929,,,,67.20652,,45.372215,20.459892,,,228.437027,21.453384,,21.014297,24.279408,15.787471,59.075378,,,,22.407543,38.657875,,,14.984822,31.075672,,154.12059,19917.75977,,2650.374268,,22.382505,38.385834,,24.033613,,,,,,,454.800354,100.660339,11.042407,,73.059059,14.599537,,,,,,12.259042,40.497707,22.744005,,164.300095,,,,16.80098,,,,,,,,,41.966648,,,,,,,,,,,,23.387377,,12.976228,14.038047,,,,,,
2011/3/18,37.086823,38.346241,34.587376,,,50.61713,,29.714725,41.012196,,20.806404,38.122574,,62.267906,37.556377,26.193205,24.827278,40.183289,35.368008,,50.973629,24.912025,40.26873,,,,65.03035,,40.747173,19.568136,,,217.177383,20.787073,,20.57435,23.322193,15.398885,57.82159,,,,21.741348,37.842869,,,14.211693,31.550261,,148.39917,21861.26172,,2769.047852,,21.673063,37.10886,,23.381769,,,,,,,492.567566,97.151474,10.73382,,67.095459,14.501279,,,,,,12.002643,39.618156,21.86924,,169.515182,,,,16.652462,,,,,,,,,43.529446,,,,,,,,,,,,22.934391,,13.049586,13.34405,,,,,,
2011/3/25,38.749001,40.135117,36.238739,,,52.893013,,30.924053,42.762405,,21.876923,39.720745,,65.664803,39.27459,27.681992,25.986177,41.120419,36.575428,,53.171822,26.166075,41.561108,,,,68.290512,,46.406506,19.879408,,,247.112717,21.368925,,21.575918,24.476219,16.266426,60.992935,,,,22.974718,39.26572,,,14.90664,30.106722,,163.258957,19001.71875,,2411.791016,,22.382505,38.607174,,24.761648,,,,,,,447.948059,106.272514,11.401035,,73.531433,15.369229,,,,,,12.54749,40.658321,22.966827,,154.416275,,,,17.599257,,,,,,,,,41.538616,,,,,,,,,,,,23.236383,,13.758713,14.15225,,,,,,
2011/4/1,40.338196,41.923977,37.749035,,,54.869453,44.475403,32.082798,44.583153,,22.901688,41.660042,,67.988091,40.773819,28.959476,27.136166,42.426731,38.093525,,55.557266,27.011003,43.113541,,,,70.885468,,52.202438,19.980366,,,279.702545,23.00186,,22.65238,25.236629,16.980339,64.053635,,,,24.163055,40.888275,,,15.04563,28.821375,,178.714706,17281.04102,,2107.69043,,22.920431,38.309212,,25.726715,,,,,,,411.933716,115.572983,11.843064,,79.652489,16.179857,,,,,,12.884012,41.09428,23.833345,,141.403381,,,,18.49964,,,,,,,,,39.83646,,,,,,,,,,,,23.303493,,14.459691,14.380654,,,,,,
2011/4/8,40.840897,42.424183,38.188847,,,55.228802,45.40514,32.643215,45.23085,,22.974888,42.265579,,69.665565,41.034908,28.959476,27.145082,42.398335,38.658386,,56.786617,27.793674,44.04343,,,,71.977646,,55.705368,20.678621,,,290.71698,23.442934,,22.577496,25.666039,17.161081,66.303085,,,,24.559175,41.162865,,,15.923001,28.495098,,177.522751,15770.80762,,2027.338501,,23.668859,39.449974,,25.802906,,,,,,,401.097565,118.304306,12.009868,,81.620682,16.188046,,,,,,13.020225,42.103848,24.394516,,137.777649,,,,19.13084,,,,,,,,,39.408436,,,,,,,,,,,,24.226236,,14.370029,14.679335,,,,,,
2011/4/15,40.176029,41.652683,37.997982,,,54.681217,45.320614,32.00695,44.849438,,22.791885,42.081619,,69.69912,40.908573,28.69054,27.252058,41.659988,38.058216,,57.315819,28.051598,43.680939,,,,71.320694,,55.373615,19.904648,,,274.000916,23.405399,,22.249876,25.782331,16.953232,66.118698,,,,24.253086,39.956352,,,16.218355,28.959799,,172.357605,15671.77539,,2134.886475,,24.043068,39.773472,,25.989151,,,,,,,403.647247,113.340065,12.018208,,80.774353,16.065222,,,,,,13.052275,43.113422,24.460539,,142.496063,,,,19.167967,,,,,,,,,39.527882,,,,,,,,,,,,24.578558,,14.231465,14.81989,,,,,,
2011/4/22,41.116573,42.542881,38.47929,,,55.656605,45.853107,32.706429,45.749008,,23.102982,42.855797,,70.546249,41.557117,29.170794,28.000889,42.17115,38.785492,25.068111,58.773148,28.772009,44.303478,,,,72.651039,,57.520267,19.963539,,,289.485992,23.489855,,22.624298,26.175964,17.215296,66.450584,,,,24.811249,40.55545,,,16.279163,28.297352,,177.641953,14990.93262,,1985.30835,,24.183397,39.126469,,26.64946,,,,,,,392.49234,118.463791,12.084929,,82.781898,16.057037,,,,,,13.236561,43.220493,24.73287,,135.989624,,,,19.446436,,,,,,25.305225,,,38.99036,,,,,,,,,,,,24.679218,,14.264071,15.153713,,,,,,
2011/4/29,41.027393,42.390274,37.516682,,,55.476917,44.610622,32.765423,46.497463,,22.782743,43.323364,,68.919098,41.531853,28.700138,27.501667,42.625519,39.30093,24.993948,58.227676,28.843159,44.24044,,,,72.585358,,55.734642,20.106554,,,290.263458,23.790167,,22.43709,25.862848,17.522552,64.53302,,,,24.721226,40.55545,,,16.035929,28.37645,,174.026321,15399.43848,,1990.253052,,23.489546,37.968681,,26.886494,,,,,,,412.411743,117.875664,11.542818,,78.668396,15.835956,,,,,,13.40482,42.340954,24.212963,,136.684982,,,,18.926622,,,,,,24.476757,,,39.896187,,,,,,,,,,,,23.941025,,14.321128,14.767183,,,,,,
2011/5/6,39.519279,40.906612,36.330017,,,54.38176,43.123051,31.41284,45.281227,,21.748831,42.112274,,66.788689,40.546394,27.297792,27.965227,41.631588,38.270035,24.029787,54.222073,27.54464,43.720325,,,,70.721222,,50.133858,20.182268,,,257.090515,22.823545,,21.482319,25.01298,16.889971,61.693577,,,,23.676916,38.791435,,,15.98381,29.394835,,159.643341,16847.7793,,2215.238037,,22.92823,36.683197,,26.361631,,,,,,,437.589905,109.70163,11.259252,,73.757767,14.886125,,,,,,12.803887,41.010143,23.420717,,146.618484,,,,17.89629,,,,,,23.976393,,,41.210133,,,,,,,,,,,,23.404154,,13.644602,14.169818,,,,,,
2011/5/13,38.44899,39.77903,35.848721,,,53.534714,42.89484,30.843988,44.280888,,21.391989,41.460739,,66.050621,39.923134,26.855951,27.867167,41.603188,37.571007,23.485901,55.500278,26.610771,43.042614,,,,69.957527,,48.631207,19.669092,,,236.74617,23.03001,,21.220224,24.440437,16.537535,60.587299,,,,23.046738,37.867828,,,15.81876,30.195707,,156.02774,17367.69531,,2388.303711,,22.834679,37.960171,,26.209253,,,,,,,449.063538,103.780426,11.18419,,71.710854,14.738736,,,,,,12.908051,40.818932,23.082363,,154.416275,,,,17.654951,,,,,,23.131517,,,41.548576,,,,,,,,,,,,22.800177,,13.571243,14.064404,,,,,,
2011/5/20,38.684128,39.9062,36.52919,,,53.54327,43.503395,30.717581,44.216129,,21.007698,41.169464,,66.755157,39.990509,26.596615,28.491192,41.94397,37.578072,23.601269,54.90596,26.272802,42.380669,,,,69.883614,,46.640682,17.574305,,,237.912399,23.011242,,20.836443,24.288353,16.700193,58.817245,,,,22.767651,38.009281,,,16.131489,30.067171,,150.663895,18036.16016,,2358.635498,,22.585203,37.98571,,26.624062,,,,,,,430.737671,104.24894,11.426056,,74.505684,14.493092,,,,,,13.196498,40.176483,23.329941,,153.174591,,,,17.135143,,,,,,23.517046,,,40.702473,,,,,,,,,,,,22.212976,,13.448981,13.879923,,,,,,
2011/5/27,39.162506,40.482704,36.661949,,,53.483379,43.342804,31.067312,44.626331,,21.236441,41.146477,,66.780319,40.049461,26.788719,28.090036,42.426731,37.987595,23.906174,55.052502,25.95262,42.49099,,,,69.97393,,46.767532,17.305094,,,247.307098,23.095703,,21.004932,23.966301,16.763456,58.854122,,,,22.713636,38.649994,,,15.757954,29.582695,,152.809418,17813.33984,,2248.615234,,22.203194,36.887512,,26.446289,,,,,,,426.116364,107.159698,11.342654,,75.037086,14.452151,,,,,,13.148422,38.838024,23.321688,,148.406494,,,,17.255812,,,,,,23.147923,,,40.612885,,,,,,,,,,,,21.810324,,13.481584,13.695442,,,,,,
2011/6/3,39.340885,40.58445,36.271935,,,53.680164,43.063877,31.32435,45.144489,,21.419436,41.675362,,66.134499,40.420059,27.048059,28.107861,42.597126,38.90551,24.277004,53.546322,25.792528,43.176586,,,,70.392746,,44.942894,17.725739,,,248.991653,22.908003,,21.285748,23.474272,16.835754,59.849777,,,,22.497572,38.625019,,,15.862196,29.473936,,155.948242,18407.5293,,2221.419189,,22.17981,36.606579,,26.530943,,,,,,,432.809265,107.448776,11.20921,,73.344452,14.779677,,,,,,13.068298,39.228092,23.131878,,147.214478,,,,17.617823,,,,,,23.287373,,,40.961281,,,,,,,,,,,,21.827097,,13.400077,13.519747,,,,,,
2011/6/10,38.286831,39.397514,35.118469,,,52.08876,41.669266,30.498468,44.288094,,21.181543,40.556244,,63.358265,39.021912,26.759905,27.653217,42.426731,38.065277,23.411736,50.973629,23.711336,42.404312,,,,68.323341,,37.976051,17.969706,,,226.897949,22.429388,,21.023655,22.114475,16.411013,60.255405,,,,21.462267,37.568279,,20.822931,14.915327,30.324242,,152.650497,21291.82813,,2411.791016,,20.979214,37.202503,,26.158461,,,,,,,460.218384,101.218559,10.800541,,68.72905,14.648667,,,,,,12.819912,37.002445,22.182837,,155.608292,,,,17.636389,,,,,,22.491716,,,42.076141,,,,,,,,,,,,20.669476,,12.853966,12.685196,,,,,,
2011/6/17,37.759796,38.821022,34.919315,,,51.318733,40.95929,29.894997,43.640396,,20.861305,39.958378,,62.508747,38.466011,26.327669,27.296633,42.852699,37.631279,23.082106,51.06319,22.928669,41.670654,,,,66.960251,,35.926987,17.288269,,,216.984909,22.194775,,20.799004,21.548111,16.207827,59.407261,,,,20.994131,37.04668,,20.344248,14.82846,30.779055,,149.313019,22084.08398,,2509.449463,,20.706352,34.563419,,25.76058,,,,,,,463.246124,98.028687,10.658756,,67.912262,14.542221,,,,,,12.77985,36.046402,21.86924,,159.8797,,,,17.543564,,,,,,21.737064,,,42.404629,,,,,,,,,,,,20.535257,,12.88657,12.562208,,,,,,
2011/6/24,37.81654,38.960903,35.128628,,,51.527637,41.698578,29.996965,42.891766,,20.909416,39.262505,,63.834927,38.569698,26.706198,27.818367,42.313934,37.997055,22.986996,50.639252,23.613503,41.148781,,,,67.051125,,38.727379,17.162079,,,218.388596,22.496078,,20.967487,22.393843,16.307377,56.420303,,,,21.482887,37.332428,,20.344248,15.323608,30.690069,,150.862564,20425.30078,,2474.836426,,21.103951,36.18092,,26.073801,,,,,,,457.668701,98.54705,10.783861,,68.788101,14.386645,,,,,,12.77985,36.42691,22.290119,,158.538681,,,,17.144423,,,,,,21.982519,,,42.215496,,,,,,,,,,,,20.887579,,12.959926,13.001447,,,,,,
2011/7/1,39.87603,41.238625,36.529049,,,54.235069,43.63784,31.509571,45.061924,,22.019573,41.165443,,67.294884,40.262547,28.075251,29.369308,44.322056,39.833069,24.308086,52.757156,25.579071,43.426044,,,,70.792679,,47.040741,17.162079,,,258.388214,23.525496,,21.940981,23.89636,17.257584,60.771671,,,,23.245998,39.626839,,20.56708,16.166235,28.900475,,165.523666,16612.58008,,2076.785889,,22.218788,37.611134,,27.656855,,,,,,,421.176331,110.94767,11.242573,,74.269493,15.197275,,,,,,13.500972,38.269936,23.354694,,141.15506,,,,18.378971,,,,,,23.280998,,,40.483479,,,,,,,,,,,,21.860655,,13.628299,13.590024,,,,,,
2011/7/8,39.730076,41.041679,35.660122,,,54.347515,43.000042,31.36511,44.513905,,22.074617,41.25864,,66.470284,40.134945,28.268074,29.512749,44.178619,39.524662,24.242033,55.851269,25.659119,43.228367,,,,70.338417,,46.406506,16.892872,,,253.856232,23.733273,,21.856741,23.887358,17.483822,61.214188,,,,23.372585,39.181408,,21.169567,15.914315,29.029011,,164.848236,16649.71484,,2101.509277,,22.070663,36.896027,,27.775375,,,,,,,441.095734,109.282951,11.19253,,70.854691,15.230027,,,,,,13.525006,37.743359,23.230907,,142.396759,,,,18.471794,,,,,,23.622259,,,41.190224,,,,,,,,,,,,21.994871,,13.465281,13.792073,,,,,,
